<t>CREATE TABLE education_data (id INT PRIMARY KEY, student_name TEXT, age INT, grade TEXT)</t><s>DROP TABLE IF EXISTS education_data</s>
<t>CREATE TABLE education_data (id INT PRIMARY KEY, student_name TEXT, age INT, grade TEXT)</t><s>drop table if exists education_data</s>
<t>CREATE TABLE students (student_id INT PRIMARY KEY, student_name VARCHAR(255), grade_level INT);
CREATE TABLE courses (course_id INT PRIMARY KEY, course_name VARCHAR(100), teacher_id INT, start_date DATE, end_date DATE)

CREATE TABLE enrollments (enrollment_id INT PRIMARY KEY, student_id INT, course_id INT, enrollment_date DATE)</t><s>drop table students</s>
<t>CREATE TABLE students (id INT PRIMARY KEY, name VARCHAR(50), age INT, grade VARCHAR(10))

CREATE TABLE departments (dept_id INT PRIMARY KEY, dept_name VARCHAR(50), location VARCHAR(100))

CREATE TABLE teachers (id INT PRIMARY KEY, name VARCHAR(50), subject VARCHAR(50), experience INT)

CREATE TABLE enrollments (enrollment_id INT PRIMARY KEY, student_id INT, course_id INT, enrollment_date DATE)

CREATE TABLE courses (course_id INT PRIMARY KEY, course_name VARCHAR(100), teacher_id INT, start_date DATE, end_date DATE)</t><s>DROP TABLE students</s>
<t>CREATE TABLE students (id INT PRIMARY KEY, name VARCHAR(50), age INT, grade VARCHAR(10))

CREATE TABLE departments (dept_id INT PRIMARY KEY, dept_name VARCHAR(50), location VARCHAR(100))

CREATE TABLE teachers (id INT PRIMARY KEY, name VARCHAR(50), subject VARCHAR(50), experience INT)

CREATE TABLE enrollments (enrollment_id INT PRIMARY KEY, student_id INT, course_id INT, enrollment_date DATE)

CREATE TABLE courses (course_id INT PRIMARY KEY, course_name VARCHAR(100), teacher_id INT, start_date DATE, end_date DATE)</t><s>drop table students</s>
<t>CREATE TABLE students (id INT PRIMARY KEY, name VARCHAR(50), age INT, grade VARCHAR(10))

CREATE TABLE departments (dept_id INT PRIMARY KEY, dept_name VARCHAR(50), location VARCHAR(100))

CREATE TABLE courses (course_id INT PRIMARY KEY, course_name VARCHAR(100), teacher_id INT, start_date DATE, end_date DATE)

CREATE TABLE teachers (id INT PRIMARY KEY, name VARCHAR(50), subject VARCHAR(50), experience INT)

CREATE TABLE enrollments (enrollment_id INT PRIMARY KEY, student_id INT, course_id INT, enrollment_date DATE)</t><s>DROP TABLE students</s>
<t>CREATE TABLE students (id INT PRIMARY KEY, name VARCHAR(50), age INT, grade VARCHAR(10))

CREATE TABLE departments (dept_id INT PRIMARY KEY, dept_name VARCHAR(50), location VARCHAR(100))

CREATE TABLE courses (course_id INT PRIMARY KEY, course_name VARCHAR(100), teacher_id INT, start_date DATE, end_date DATE)

CREATE TABLE teachers (id INT PRIMARY KEY, name VARCHAR(50), subject VARCHAR(50), experience INT)

CREATE TABLE enrollments (enrollment_id INT PRIMARY KEY, student_id INT, course_id INT, enrollment_date DATE)</t><s>drop table students</s>
<t>CREATE TABLE students (id INT PRIMARY KEY, name VARCHAR(50), age INT, grade VARCHAR(10))

CREATE TABLE departments (dept_id INT PRIMARY KEY, dept_name VARCHAR(50), location VARCHAR(100))

CREATE TABLE courses (course_id INT PRIMARY KEY, course_name VARCHAR(100), teacher_id INT, start_date DATE, end_date DATE)

CREATE TABLE enrollments (enrollment_id INT PRIMARY KEY, student_id INT, course_id INT, enrollment_date DATE)

CREATE TABLE teachers (id INT PRIMARY KEY, name VARCHAR(50), subject VARCHAR(50), experience INT)</t><s>DROP TABLE students</s>
<t>CREATE TABLE students (id INT PRIMARY KEY, name VARCHAR(50), age INT, grade VARCHAR(10))

CREATE TABLE departments (dept_id INT PRIMARY KEY, dept_name VARCHAR(50), location VARCHAR(100))

CREATE TABLE courses (course_id INT PRIMARY KEY, course_name VARCHAR(100), teacher_id INT, start_date DATE, end_date DATE)

CREATE TABLE enrollments (enrollment_id INT PRIMARY KEY, student_id INT, course_id INT, enrollment_date DATE)

CREATE TABLE teachers (id INT PRIMARY KEY, name VARCHAR(50), subject VARCHAR(50), experience INT)</t><s>drop table students</s>
<t>CREATE TABLE students (id INT PRIMARY KEY, name VARCHAR(50), age INT, grade VARCHAR(10))

CREATE TABLE departments (dept_id INT PRIMARY KEY, dept_name VARCHAR(50), location VARCHAR(100))

CREATE TABLE enrollments (enrollment_id INT PRIMARY KEY, student_id INT, course_id INT, enrollment_date DATE)

CREATE TABLE teachers (id INT PRIMARY KEY, name VARCHAR(50), subject VARCHAR(50), experience INT)

CREATE TABLE courses (course_id INT PRIMARY KEY, course_name VARCHAR(100), teacher_id INT, start_date DATE, end_date DATE)</t><s>DROP TABLE students</s>
<t>CREATE TABLE students (id INT PRIMARY KEY, name VARCHAR(50), age INT, grade VARCHAR(10))

CREATE TABLE departments (dept_id INT PRIMARY KEY, dept_name VARCHAR(50), location VARCHAR(100))

CREATE TABLE enrollments (enrollment_id INT PRIMARY KEY, student_id INT, course_id INT, enrollment_date DATE)

CREATE TABLE teachers (id INT PRIMARY KEY, name VARCHAR(50), subject VARCHAR(50), experience INT)

CREATE TABLE courses (course_id INT PRIMARY KEY, course_name VARCHAR(100), teacher_id INT, start_date DATE, end_date DATE)</t><s>drop table students</s>
<t>CREATE TABLE students (id INT PRIMARY KEY, name VARCHAR(50), age INT, grade VARCHAR(10))

CREATE TABLE departments (dept_id INT PRIMARY KEY, dept_name VARCHAR(50), location VARCHAR(100))

CREATE TABLE enrollments (enrollment_id INT PRIMARY KEY, student_id INT, course_id INT, enrollment_date DATE)

CREATE TABLE courses (course_id INT PRIMARY KEY, course_name VARCHAR(100), teacher_id INT, start_date DATE, end_date DATE)

CREATE TABLE teachers (id INT PRIMARY KEY, name VARCHAR(50), subject VARCHAR(50), experience INT)</t><s>DROP TABLE students</s>
<t>CREATE TABLE students (id INT PRIMARY KEY, name VARCHAR(50), age INT, grade VARCHAR(10))

CREATE TABLE departments (dept_id INT PRIMARY KEY, dept_name VARCHAR(50), location VARCHAR(100))

CREATE TABLE enrollments (enrollment_id INT PRIMARY KEY, student_id INT, course_id INT, enrollment_date DATE)

CREATE TABLE courses (course_id INT PRIMARY KEY, course_name VARCHAR(100), teacher_id INT, start_date DATE, end_date DATE)

CREATE TABLE teachers (id INT PRIMARY KEY, name VARCHAR(50), subject VARCHAR(50), experience INT)</t><s>drop table students</s>
<t>CREATE TABLE students (id INT PRIMARY KEY, name VARCHAR(50), age INT, grade VARCHAR(10))

CREATE TABLE enrollments (enrollment_id INT PRIMARY KEY, student_id INT, course_id INT, enrollment_date DATE)

CREATE TABLE teachers (id INT PRIMARY KEY, name VARCHAR(50), subject VARCHAR(50), experience INT)

CREATE TABLE courses (course_id INT PRIMARY KEY, course_name VARCHAR(100), teacher_id INT, start_date DATE, end_date DATE)

CREATE TABLE departments (dept_id INT PRIMARY KEY, dept_name VARCHAR(50), location VARCHAR(100))</t><s>DROP TABLE students</s>
<t>CREATE TABLE students (id INT PRIMARY KEY, name VARCHAR(50), age INT, grade VARCHAR(10))

CREATE TABLE enrollments (enrollment_id INT PRIMARY KEY, student_id INT, course_id INT, enrollment_date DATE)

CREATE TABLE teachers (id INT PRIMARY KEY, name VARCHAR(50), subject VARCHAR(50), experience INT)

CREATE TABLE courses (course_id INT PRIMARY KEY, course_name VARCHAR(100), teacher_id INT, start_date DATE, end_date DATE)

CREATE TABLE departments (dept_id INT PRIMARY KEY, dept_name VARCHAR(50), location VARCHAR(100))</t><s>drop table students</s>
<t>CREATE TABLE students (id INT PRIMARY KEY, name VARCHAR(50), age INT, grade VARCHAR(10))

CREATE TABLE enrollments (enrollment_id INT PRIMARY KEY, student_id INT, course_id INT, enrollment_date DATE)

CREATE TABLE teachers (id INT PRIMARY KEY, name VARCHAR(50), subject VARCHAR(50), experience INT)

CREATE TABLE departments (dept_id INT PRIMARY KEY, dept_name VARCHAR(50), location VARCHAR(100))

CREATE TABLE courses (course_id INT PRIMARY KEY, course_name VARCHAR(100), teacher_id INT, start_date DATE, end_date DATE)</t><s>DROP TABLE students</s>
<t>CREATE TABLE students (id INT PRIMARY KEY, name VARCHAR(50), age INT, grade VARCHAR(10))

CREATE TABLE enrollments (enrollment_id INT PRIMARY KEY, student_id INT, course_id INT, enrollment_date DATE)

CREATE TABLE teachers (id INT PRIMARY KEY, name VARCHAR(50), subject VARCHAR(50), experience INT)

CREATE TABLE departments (dept_id INT PRIMARY KEY, dept_name VARCHAR(50), location VARCHAR(100))

CREATE TABLE courses (course_id INT PRIMARY KEY, course_name VARCHAR(100), teacher_id INT, start_date DATE, end_date DATE)</t><s>drop table students</s>
<t>CREATE TABLE students (id INT PRIMARY KEY, name VARCHAR(50), age INT, grade VARCHAR(10))

CREATE TABLE enrollments (enrollment_id INT PRIMARY KEY, student_id INT, course_id INT, enrollment_date DATE)

CREATE TABLE courses (course_id INT PRIMARY KEY, course_name VARCHAR(100), teacher_id INT, start_date DATE, end_date DATE)

CREATE TABLE teachers (id INT PRIMARY KEY, name VARCHAR(50), subject VARCHAR(50), experience INT)

CREATE TABLE departments (dept_id INT PRIMARY KEY, dept_name VARCHAR(50), location VARCHAR(100))</t><s>DROP TABLE students</s>
<t>CREATE TABLE students (id INT PRIMARY KEY, name VARCHAR(50), age INT, grade VARCHAR(10))

CREATE TABLE enrollments (enrollment_id INT PRIMARY KEY, student_id INT, course_id INT, enrollment_date DATE)

CREATE TABLE courses (course_id INT PRIMARY KEY, course_name VARCHAR(100), teacher_id INT, start_date DATE, end_date DATE)

CREATE TABLE teachers (id INT PRIMARY KEY, name VARCHAR(50), subject VARCHAR(50), experience INT)

CREATE TABLE departments (dept_id INT PRIMARY KEY, dept_name VARCHAR(50), location VARCHAR(100))</t><s>drop table students</s>
<t>CREATE TABLE students (id INT PRIMARY KEY, name VARCHAR(50), age INT, grade VARCHAR(10))

CREATE TABLE enrollments (enrollment_id INT PRIMARY KEY, student_id INT, course_id INT, enrollment_date DATE)

CREATE TABLE courses (course_id INT PRIMARY KEY, course_name VARCHAR(100), teacher_id INT, start_date DATE, end_date DATE)

CREATE TABLE departments (dept_id INT PRIMARY KEY, dept_name VARCHAR(50), location VARCHAR(100))

CREATE TABLE teachers (id INT PRIMARY KEY, name VARCHAR(50), subject VARCHAR(50), experience INT)</t><s>DROP TABLE students</s>
<t>CREATE TABLE students (id INT PRIMARY KEY, name VARCHAR(50), age INT, grade VARCHAR(10))

CREATE TABLE enrollments (enrollment_id INT PRIMARY KEY, student_id INT, course_id INT, enrollment_date DATE)

CREATE TABLE courses (course_id INT PRIMARY KEY, course_name VARCHAR(100), teacher_id INT, start_date DATE, end_date DATE)

CREATE TABLE departments (dept_id INT PRIMARY KEY, dept_name VARCHAR(50), location VARCHAR(100))

CREATE TABLE teachers (id INT PRIMARY KEY, name VARCHAR(50), subject VARCHAR(50), experience INT)</t><s>drop table students</s>
<t>CREATE TABLE students (id INT PRIMARY KEY, name VARCHAR(50), age INT, grade VARCHAR(10))

CREATE TABLE enrollments (enrollment_id INT PRIMARY KEY, student_id INT, course_id INT, enrollment_date DATE)

CREATE TABLE departments (dept_id INT PRIMARY KEY, dept_name VARCHAR(50), location VARCHAR(100))

CREATE TABLE teachers (id INT PRIMARY KEY, name VARCHAR(50), subject VARCHAR(50), experience INT)

CREATE TABLE courses (course_id INT PRIMARY KEY, course_name VARCHAR(100), teacher_id INT, start_date DATE, end_date DATE)</t><s>DROP TABLE students</s>
<t>CREATE TABLE students (id INT PRIMARY KEY, name VARCHAR(50), age INT, grade VARCHAR(10))

CREATE TABLE enrollments (enrollment_id INT PRIMARY KEY, student_id INT, course_id INT, enrollment_date DATE)

CREATE TABLE departments (dept_id INT PRIMARY KEY, dept_name VARCHAR(50), location VARCHAR(100))

CREATE TABLE teachers (id INT PRIMARY KEY, name VARCHAR(50), subject VARCHAR(50), experience INT)

CREATE TABLE courses (course_id INT PRIMARY KEY, course_name VARCHAR(100), teacher_id INT, start_date DATE, end_date DATE)</t><s>drop table students</s>
<t>CREATE TABLE students (id INT PRIMARY KEY, name VARCHAR(50), age INT, grade VARCHAR(10))

CREATE TABLE enrollments (enrollment_id INT PRIMARY KEY, student_id INT, course_id INT, enrollment_date DATE)

CREATE TABLE departments (dept_id INT PRIMARY KEY, dept_name VARCHAR(50), location VARCHAR(100))

CREATE TABLE courses (course_id INT PRIMARY KEY, course_name VARCHAR(100), teacher_id INT, start_date DATE, end_date DATE)

CREATE TABLE teachers (id INT PRIMARY KEY, name VARCHAR(50), subject VARCHAR(50), experience INT)</t><s>DROP TABLE students</s>
<t>CREATE TABLE students (id INT PRIMARY KEY, name VARCHAR(50), age INT, grade VARCHAR(10))

CREATE TABLE enrollments (enrollment_id INT PRIMARY KEY, student_id INT, course_id INT, enrollment_date DATE)

CREATE TABLE departments (dept_id INT PRIMARY KEY, dept_name VARCHAR(50), location VARCHAR(100))

CREATE TABLE courses (course_id INT PRIMARY KEY, course_name VARCHAR(100), teacher_id INT, start_date DATE, end_date DATE)

CREATE TABLE teachers (id INT PRIMARY KEY, name VARCHAR(50), subject VARCHAR(50), experience INT)</t><s>drop table students</s>
<t>CREATE TABLE teachers (id INT PRIMARY KEY, name VARCHAR(50), subject VARCHAR(50), experience INT)

CREATE TABLE students (id INT PRIMARY KEY, name VARCHAR(50), age INT, grade VARCHAR(10))

CREATE TABLE courses (course_id INT PRIMARY KEY, course_name VARCHAR(100), teacher_id INT, start_date DATE, end_date DATE)

CREATE TABLE departments (dept_id INT PRIMARY KEY, dept_name VARCHAR(50), location VARCHAR(100))

CREATE TABLE enrollments (enrollment_id INT PRIMARY KEY, student_id INT, course_id INT, enrollment_date DATE)</t><s>DROP TABLE students</s>
<t>CREATE TABLE teachers (id INT PRIMARY KEY, name VARCHAR(50), subject VARCHAR(50), experience INT)

CREATE TABLE students (id INT PRIMARY KEY, name VARCHAR(50), age INT, grade VARCHAR(10))

CREATE TABLE courses (course_id INT PRIMARY KEY, course_name VARCHAR(100), teacher_id INT, start_date DATE, end_date DATE)

CREATE TABLE departments (dept_id INT PRIMARY KEY, dept_name VARCHAR(50), location VARCHAR(100))

CREATE TABLE enrollments (enrollment_id INT PRIMARY KEY, student_id INT, course_id INT, enrollment_date DATE)</t><s>drop table students</s>
<t>CREATE TABLE teachers (id INT PRIMARY KEY, name VARCHAR(50), subject VARCHAR(50), experience INT)

CREATE TABLE students (id INT PRIMARY KEY, name VARCHAR(50), age INT, grade VARCHAR(10))

CREATE TABLE courses (course_id INT PRIMARY KEY, course_name VARCHAR(100), teacher_id INT, start_date DATE, end_date DATE)

CREATE TABLE enrollments (enrollment_id INT PRIMARY KEY, student_id INT, course_id INT, enrollment_date DATE)

CREATE TABLE departments (dept_id INT PRIMARY KEY, dept_name VARCHAR(50), location VARCHAR(100))</t><s>DROP TABLE students</s>
<t>CREATE TABLE teachers (id INT PRIMARY KEY, name VARCHAR(50), subject VARCHAR(50), experience INT)

CREATE TABLE students (id INT PRIMARY KEY, name VARCHAR(50), age INT, grade VARCHAR(10))

CREATE TABLE courses (course_id INT PRIMARY KEY, course_name VARCHAR(100), teacher_id INT, start_date DATE, end_date DATE)

CREATE TABLE enrollments (enrollment_id INT PRIMARY KEY, student_id INT, course_id INT, enrollment_date DATE)

CREATE TABLE departments (dept_id INT PRIMARY KEY, dept_name VARCHAR(50), location VARCHAR(100))</t><s>drop table students</s>
<t>CREATE TABLE teachers (id INT PRIMARY KEY, name VARCHAR(50), subject VARCHAR(50), experience INT)

CREATE TABLE students (id INT PRIMARY KEY, name VARCHAR(50), age INT, grade VARCHAR(10))

CREATE TABLE departments (dept_id INT PRIMARY KEY, dept_name VARCHAR(50), location VARCHAR(100))

CREATE TABLE courses (course_id INT PRIMARY KEY, course_name VARCHAR(100), teacher_id INT, start_date DATE, end_date DATE)

CREATE TABLE enrollments (enrollment_id INT PRIMARY KEY, student_id INT, course_id INT, enrollment_date DATE)</t><s>DROP TABLE students</s>
<t>CREATE TABLE teachers (id INT PRIMARY KEY, name VARCHAR(50), subject VARCHAR(50), experience INT)

CREATE TABLE students (id INT PRIMARY KEY, name VARCHAR(50), age INT, grade VARCHAR(10))

CREATE TABLE departments (dept_id INT PRIMARY KEY, dept_name VARCHAR(50), location VARCHAR(100))

CREATE TABLE courses (course_id INT PRIMARY KEY, course_name VARCHAR(100), teacher_id INT, start_date DATE, end_date DATE)

CREATE TABLE enrollments (enrollment_id INT PRIMARY KEY, student_id INT, course_id INT, enrollment_date DATE)</t><s>drop table students</s>
<t>CREATE TABLE teachers (id INT PRIMARY KEY, name VARCHAR(50), subject VARCHAR(50), experience INT)

CREATE TABLE students (id INT PRIMARY KEY, name VARCHAR(50), age INT, grade VARCHAR(10))

CREATE TABLE departments (dept_id INT PRIMARY KEY, dept_name VARCHAR(50), location VARCHAR(100))

CREATE TABLE enrollments (enrollment_id INT PRIMARY KEY, student_id INT, course_id INT, enrollment_date DATE)

CREATE TABLE courses (course_id INT PRIMARY KEY, course_name VARCHAR(100), teacher_id INT, start_date DATE, end_date DATE)</t><s>DROP TABLE students</s>
<t>CREATE TABLE teachers (id INT PRIMARY KEY, name VARCHAR(50), subject VARCHAR(50), experience INT)

CREATE TABLE students (id INT PRIMARY KEY, name VARCHAR(50), age INT, grade VARCHAR(10))

CREATE TABLE departments (dept_id INT PRIMARY KEY, dept_name VARCHAR(50), location VARCHAR(100))

CREATE TABLE enrollments (enrollment_id INT PRIMARY KEY, student_id INT, course_id INT, enrollment_date DATE)

CREATE TABLE courses (course_id INT PRIMARY KEY, course_name VARCHAR(100), teacher_id INT, start_date DATE, end_date DATE)</t><s>drop table students</s>
<t>CREATE TABLE teachers (id INT PRIMARY KEY, name VARCHAR(50), subject VARCHAR(50), experience INT)

CREATE TABLE students (id INT PRIMARY KEY, name VARCHAR(50), age INT, grade VARCHAR(10))

CREATE TABLE enrollments (enrollment_id INT PRIMARY KEY, student_id INT, course_id INT, enrollment_date DATE)

CREATE TABLE courses (course_id INT PRIMARY KEY, course_name VARCHAR(100), teacher_id INT, start_date DATE, end_date DATE)

CREATE TABLE departments (dept_id INT PRIMARY KEY, dept_name VARCHAR(50), location VARCHAR(100))</t><s>DROP TABLE students</s>
<t>CREATE TABLE teachers (id INT PRIMARY KEY, name VARCHAR(50), subject VARCHAR(50), experience INT)

CREATE TABLE students (id INT PRIMARY KEY, name VARCHAR(50), age INT, grade VARCHAR(10))

CREATE TABLE enrollments (enrollment_id INT PRIMARY KEY, student_id INT, course_id INT, enrollment_date DATE)

CREATE TABLE courses (course_id INT PRIMARY KEY, course_name VARCHAR(100), teacher_id INT, start_date DATE, end_date DATE)

CREATE TABLE departments (dept_id INT PRIMARY KEY, dept_name VARCHAR(50), location VARCHAR(100))</t><s>drop table students</s>
